date,bench,perf,nav
2007-02-20,117.085686,119.473335,119.473335
2007-02-21,116.08903,118.96,118.96
2007-02-22,116.408,119.42667,119.42667
2007-02-23,116.726654,119.34,119.34
2007-02-26,117.17223,119.39333,119.39333
2007-02-27,114.10061,116.386665,116.386665
2007-02-28,112.08436,115.7,115.7
2007-03-01,111.158035,114.98,114.98
2007-03-02,110.49258,115.0,115.0
2007-03-05,109.49837,113.21333,113.21333
2007-03-06,110.62744,114.30666,114.30666
2007-03-07,110.891365,114.95333,114.95333
2007-03-08,112.28773,115.96,115.96
2007-03-09,112.397514,116.18,116.18
2007-03-12,111.65499,115.77333,115.77333
2007-03-13,110.33569,114.526665,114.526665
2007-03-14,107.18486,112.4,112.4
2007-03-15,109.20142,114.10667,114.10667
2007-03-16,109.03597,113.91333,113.91333
2007-03-19,110.71889,115.66,115.66
2007-03-20,111.64612,116.07333,116.07333
2007-03-21,111.86325,116.513336,116.513336
2007-03-22,113.966354,117.81333,117.81333
2007-03-23,114.48533,118.14,118.14
2007-03-26,113.20762,117.886665,117.886665
2007-03-27,113.21404,118.0,118.0
2007-03-28,112.48253,117.69334,117.69334
2007-03-29,113.66084,118.64,118.64
2007-03-30,113.42139,118.69334,118.69334
2007-04-02,113.550446,119.253334,119.253334
2007-04-03,114.754135,120.066666,120.066666
2007-04-04,114.90215,120.22667,120.22667
2007-04-05,115.1147,120.40667,120.40667
2007-04-10,115.793,120.89333,120.89333
2007-04-11,115.81747,120.9,120.9
2007-04-12,115.51379,120.56,120.56
2007-04-13,116.565796,120.973335,120.973335
2007-04-16,118.08387,121.793335,121.793335
2007-04-17,118.30498,121.58667,121.58667
2007-04-18,117.81506,121.486664,121.486664
2007-04-19,117.40802,121.08,121.08
2007-04-20,119.1157,121.8,121.8
2007-04-23,118.90744,122.0,122.0
2007-04-24,117.881424,121.04667,121.04667
2007-04-25,118.527916,121.566666,121.566666
2007-04-26,118.61783,121.92667,121.92667
2007-04-27,117.75665,121.4,121.4
2007-04-30,117.9906,122.02,122.02
2007-05-02,118.43556,122.59333,122.59333
2007-05-03,118.927315,122.45333,122.45333
2007-05-04,119.627335,122.89333,122.89333
2007-05-07,119.385735,123.09333,123.09333
2007-05-09,119.18084,122.613335,122.613335
2007-05-10,118.075615,121.666664,121.666664
2007-05-11,118.83251,121.63333,121.63333
2007-05-14,118.43128,121.64,121.64
2007-05-15,118.79857,121.74,121.74
2007-05-16,118.27562,121.7,121.7
2007-05-18,119.77504,122.486664,122.486664
2007-05-21,119.442924,122.50667,122.50667
2007-05-22,119.18757,122.35333,122.35333
2007-05-23,120.17352,122.73333,122.73333
2007-05-24,119.1839,122.26,122.26
2007-05-25,119.48696,122.35333,122.35333
2007-05-29,119.73559,122.62,122.62
2007-05-30,119.68146,122.4,122.4
2007-05-31,120.2827,123.2,123.2
2007-06-01,121.48425,123.82667,123.82667
2007-06-04,121.14143,123.62666,123.62666
2007-06-05,120.51022,123.18,123.18
2007-06-06,118.8738,121.94666,121.94666
2007-06-07,117.84625,120.73333,120.73333
2007-06-08,117.90344,120.72667,120.72667
2007-06-11,118.88756,121.41333,121.41333
2007-06-12,118.21538,121.32667,121.32667
2007-06-13,118.638016,121.22,121.22
2007-06-14,120.564964,122.44666,122.44666
2007-06-15,122.07693,123.55334,123.55334
2007-06-18,121.61942,123.17333,123.17333
2007-06-19,121.193726,122.66,122.66
2007-06-20,121.67783,122.58,122.58
2007-06-21,120.30778,122.14667,122.14667
2007-06-22,119.967094,122.04,122.04
2007-06-25,119.93529,122.08667,122.08667
2007-06-26,119.27442,121.38,121.38
2007-06-27,118.87074,121.14,121.14
2007-06-28,119.956085,121.973335,121.973335
2007-06-29,120.70534,122.76,122.76
2007-07-02,120.17933,122.80666,122.80666
2007-07-03,121.2292,123.32,123.32
2007-07-04,121.60627,123.9,123.9
2007-07-05,120.74417,123.37334,123.37334
2007-07-06,121.69435,123.80666,123.80666
2007-07-09,122.13136,124.113335,124.113335
2007-07-10,120.609924,123.82,123.82
2007-07-11,120.013275,123.3,123.3
2007-07-12,121.55153,124.2,124.2
2007-07-13,122.07937,124.30666,124.30666
2007-07-16,122.29405,124.23333,124.23333
2007-07-17,121.78823,123.96667,123.96667
2007-07-18,120.04202,123.12666,123.12666
2007-07-19,121.25795,124.3,124.3
2007-07-20,119.574425,123.28667,123.28667
2007-07-23,120.468636,124.026665,124.026665
2007-07-24,118.57868,123.2,123.2
2007-07-25,117.479576,122.62666,122.62666
2007-07-26,114.22844,120.27333,120.27333
2007-07-27,113.773994,119.986664,119.986664
2007-07-30,113.48072,120.08667,120.08667
2007-07-31,116.03582,121.933334,121.933334
2007-08-01,114.33303,120.56,120.56
2007-08-02,115.32143,121.386665,121.386665
2007-08-03,113.71222,120.50667,120.50667
2007-08-06,112.91465,119.4,119.4
2007-08-07,114.83273,120.26,120.26
2007-08-08,116.91596,123.08,123.08
2007-08-09,114.726616,122.32,122.32
2007-08-10,111.01277,119.96667,119.96667
2007-08-13,113.828125,120.5,120.5
2007-08-14,112.174576,119.23333,119.23333
2007-08-16,108.46318,114.253334,114.253334
2007-08-17,111.3978,115.49333,115.49333
2007-08-20,111.87365,116.57333,116.57333
2007-08-21,111.9186,116.63333,116.63333
2007-08-22,113.32108,118.22667,118.22667
2007-08-23,113.39845,118.84,118.84
2007-08-24,113.678276,119.53333,119.53333
2007-08-27,113.823235,119.96667,119.96667
2007-08-28,111.82594,118.386665,118.386665
2007-08-29,112.42534,118.91333,118.91333
2007-08-30,113.66145,120.113335,120.113335
2007-08-31,115.1572,121.94666,121.94666
2007-09-03,115.33886,122.06,122.06
2007-09-04,116.33797,122.76,122.76
2007-09-05,114.40061,120.94,120.94
2007-09-06,115.02203,121.58,121.58
2007-09-07,112.680084,120.95333,120.95333
2007-09-10,111.81034,119.886665,119.886665
2007-09-11,113.76574,120.36667,120.36667
2007-09-12,114.018036,121.42667,121.42667
2007-09-13,115.150475,122.013336,122.013336
2007-09-14,113.86758,121.486664,121.486664
2007-09-17,112.44338,120.22667,120.22667
2007-09-18,114.12905,121.72667,121.72667
2007-09-19,117.18172,123.68,123.68
2007-09-20,116.48537,122.793335,122.793335
2007-09-21,116.91198,123.56,123.56
2007-09-24,116.81993,123.746666,123.746666
2007-09-25,115.596664,122.88,122.88
2007-09-26,116.13949,123.10667,123.10667
2007-09-27,116.89547,123.69334,123.69334
2007-09-28,116.83216,123.18667,123.18667
2007-10-01,117.61567,123.566666,123.566666
2007-10-02,118.22975,123.82,123.82
2007-10-03,118.29183,123.96,123.96
2007-10-04,118.49764,123.98,123.98
2007-10-05,119.38237,124.80666,124.80666
2007-10-08,118.80132,125.37334,125.37334
2007-10-09,119.224266,125.706665,125.706665
2007-10-10,119.182365,125.72,125.72
2007-10-11,119.9674,126.12666,126.12666
2007-10-12,120.26068,126.246666,126.246666
2007-10-15,119.14108,125.90667,125.90667
2007-10-16,118.15697,125.38,125.38
2007-10-17,118.59887,126.28667,126.28667
2007-10-18,117.68264,125.49333,125.49333
2007-10-19,116.819016,124.90667,124.90667
2007-10-22,115.5144,123.82667,123.82667
2007-10-23,116.225426,125.153336,125.153336
2007-10-24,115.55936,124.60667,124.60667
2007-10-25,116.71993,125.90667,125.90667
2007-10-26,117.55053,126.05334,126.05334
2007-10-29,118.43648,126.58667,126.58667
2007-10-30,117.810165,125.32,125.32
2007-10-31,118.81355,126.566666,126.566666
2007-11-02,115.70676,125.67333,125.67333
2007-11-05,115.07861,125.62,125.62
2007-11-06,115.42786,126.18667,126.18667
2007-11-07,114.90215,125.40667,125.40667
2007-11-08,114.23639,124.2,124.2
2007-11-09,112.337265,122.68,122.68
2007-11-12,112.767555,122.19334,122.19334
2007-11-13,113.515274,122.03333,122.03333
2007-11-14,114.162994,122.886665,122.886665
2007-11-15,112.92566,121.92667,121.92667
2007-11-16,111.92961,121.22,121.22
2007-11-19,109.873604,119.17333,119.17333
2007-11-20,110.949165,119.57333,119.57333
2007-11-21,108.18213,117.14667,117.14667
2007-11-22,109.180626,117.46,117.46
2007-11-23,111.041214,118.7,118.7
2007-11-26,110.040886,118.74,118.74
2007-11-27,109.92957,118.54,118.54
2007-11-28,112.86908,120.71333,120.71333
2007-11-29,113.489586,120.76,120.76
2007-11-30,114.76301,121.36,121.36
2007-12-03,114.306725,121.60667,121.60667
2007-12-04,112.87153,120.62666,120.62666
2007-12-05,114.84802,121.66,121.66
2007-12-06,114.83855,121.44666,121.44666
2007-12-07,115.7826,122.08,122.08
2007-12-10,116.34959,122.386665,122.386665
2007-12-11,115.70156,122.19334,122.19334
2007-12-12,116.2398,122.18667,122.18667
2007-12-13,113.297226,120.04667,120.04667
2007-12-14,113.81895,119.86,119.86
2007-12-17,111.92166,118.54667,118.54667
2007-12-18,111.677315,118.18667,118.18667
2007-12-19,111.14611,117.88,117.88
2007-12-20,111.4559,118.49333,118.49333
2007-12-21,112.94248,119.94666,119.94666
2007-12-24,113.01037,119.846664,119.846664
2007-12-27,113.1489,119.72667,119.72667
2007-12-28,112.64002,119.76667,119.76667
2007-12-31,112.65654,119.846664,119.846664
2008-01-02,111.155594,118.84,118.84
2008-01-03,111.351616,117.92667,117.92667
2008-01-04,109.453415,115.99333,115.99333
2008-01-07,109.89929,115.32,115.32
2008-01-08,110.53693,116.14667,116.14667
2008-01-09,109.4421,114.02,114.02
2008-01-10,108.694374,112.746666,112.746666
2008-01-11,108.23473,111.09333,111.09333
2008-01-14,108.22953,111.18667,111.18667
2008-01-15,105.77505,108.77333,108.77333
2008-01-16,104.96922,108.28,108.28
2008-01-17,104.050545,108.21333,108.21333
2008-01-18,102.49914,107.68,107.68
2008-01-21,95.980034,102.73333,102.73333
2008-01-22,97.89292,104.293335,104.293335
2008-01-23,94.5638,102.486664,102.486664
2008-01-24,99.696014,106.49333,106.49333
2008-01-25,99.268486,106.99333,106.99333
2008-01-28,98.242775,106.26,106.26
2008-01-29,99.5951,107.36,107.36
2008-01-30,99.016495,106.42667,106.42667
2008-01-31,99.10763,107.26,107.26
2008-02-01,100.94926,108.96667,108.96667
2008-02-04,100.9303,108.84,108.84
2008-02-05,97.93818,106.09333,106.09333
2008-02-06,98.35165,106.753334,106.753334
2008-02-07,96.41185,105.44,105.44
2008-02-08,96.8825,105.91333,105.91333
2008-02-11,95.96016,105.73333,105.73333
2008-02-12,99.29662,108.153336,108.153336
2008-02-13,99.135765,108.35333,108.35333
2008-02-14,99.018326,108.6,108.6
2008-02-15,96.871796,107.18,107.18
2008-02-18,98.98377,108.42667,108.42667
2008-02-19,99.11497,108.66,108.66
2008-02-20,97.79139,107.753334,107.753334
2008-02-21,98.458374,108.28,108.28
2008-02-22,97.849495,108.10667,108.10667
2008-02-25,99.60121,108.90667,108.90667
2008-02-26,101.1829,109.52,109.52
2008-02-27,100.95078,109.9,109.9
2008-02-28,99.071846,108.96,108.96
2008-02-29,97.519516,108.22667,108.22667
2008-03-03,96.14579,106.84,106.84
2008-03-04,94.66166,105.49333,105.49333
2008-03-05,96.05007,106.62666,106.62666
2008-03-06,94.49744,105.85333,105.85333
2008-03-07,93.49099,104.58,104.58
2008-03-10,92.45611,103.513336,103.513336
2008-03-11,93.55827,103.78667,103.78667
2008-03-12,94.726494,104.28667,104.28667
2008-03-13,93.45185,103.77333,103.77333
2008-03-14,92.27445,103.333336,103.333336
2008-03-17,87.8713,100.49333,100.49333
2008-03-18,91.33957,101.92667,101.92667
2008-03-19,90.25117,101.26667,101.26667
2008-03-20,89.95055,101.69334,101.69334
2008-03-25,92.85061,103.94666,103.94666
2008-03-26,92.056404,104.03333,104.03333
2008-03-27,93.17692,105.18,105.18
2008-03-28,92.65825,104.846664,104.846664
2008-03-31,92.294945,104.85333,104.85333
2008-04-01,95.68859,107.27333,107.27333
2008-04-02,97.14918,107.18,107.18
2008-04-03,96.79167,106.84,106.84
2008-04-04,97.25682,107.066666,107.066666
2008-04-07,98.13941,107.71333,107.71333
2008-04-08,97.44001,106.526665,106.526665
2008-04-09,96.84519,106.02,106.02
2008-04-10,96.46843,105.45333,105.45333
2008-04-11,94.87328,104.37334,104.37334
2008-04-14,94.026474,103.56,103.56
2008-04-15,94.48092,103.99333,103.99333
2008-04-16,96.111534,104.48,104.48
2008-04-17,95.310295,103.706665,103.706665
2008-04-18,97.81341,105.68,105.68
2008-04-21,96.807274,104.91333,104.91333
2008-04-22,96.289825,104.62,104.62
2008-04-23,96.75651,105.1,105.1
2008-04-24,96.83051,105.62,105.62
2008-04-25,98.181,106.63333,106.63333
2008-04-28,98.754105,107.16,107.16
2008-04-29,98.26021,106.64667,106.64667
2008-04-30,98.99906,107.566666,107.566666
2008-05-02,100.74467,108.433334,108.433334
2008-05-05,100.34894,108.16,108.16
2008-05-06,99.7636,107.46667,107.46667
2008-05-07,100.50674,108.293335,108.293335
2008-05-09,98.7278,107.56,107.56
2008-05-13,99.05472,108.14667,108.14667
2008-05-14,99.6321,108.27333,108.27333
2008-05-15,100.04801,108.58,108.58
2008-05-16,100.322945,108.81333,108.81333
2008-05-19,101.08382,109.81333,109.81333
2008-05-20,99.13851,108.346664,108.346664
2008-05-21,98.37091,107.41333,107.41333
2008-05-22,98.756546,107.44666,107.44666
2008-05-23,96.92654,106.246666,106.246666
2008-05-26,96.70421,106.12666,106.12666
2008-05-27,96.213066,106.113335,106.113335
2008-05-28,96.934494,107.76667,107.76667
2008-05-29,97.21676,108.14667,108.14667
2008-05-30,97.32716,108.706665,108.706665
2008-06-02,96.37729,107.66,107.66
2008-06-03,97.04642,108.31333,108.31333
2008-06-04,95.51183,107.86,107.86
2008-06-05,95.39623,108.44,108.44
2008-06-06,93.2656,106.81333,106.81333
2008-06-09,93.0023,106.03333,106.03333
2008-06-10,92.50473,104.8,104.8
2008-06-11,90.83987,103.6,103.6
2008-06-12,91.73958,103.7,103.7
2008-06-13,92.423386,103.66,103.66
2008-06-16,92.03133,103.22667,103.22667
2008-06-17,92.54602,103.52,103.52
2008-06-18,91.42336,102.81333,102.81333
2008-06-19,91.02183,102.026665,102.026665
2008-06-20,89.40161,100.566666,100.566666
2008-06-23,89.63495,100.31333,100.31333
2008-06-24,89.49672,99.13333,99.13333
2008-06-25,90.46891,100.00667,100.00667
2008-06-26,88.34685,97.846664,97.846664
2008-06-27,87.95479,97.26,97.26
2008-06-30,88.88325,97.57333,97.57333
2008-07-01,87.17281,96.346664,96.346664
2008-07-02,86.86914,94.72,94.72
2008-07-03,87.882,95.26,95.26
2008-07-04,86.77801,94.77333,94.77333
2008-07-07,87.738884,95.666664,95.666664
2008-07-08,86.78535,95.12666,95.12666
2008-07-09,88.2499,95.833336,95.833336
2008-07-10,86.65996,94.05334,94.05334
2008-07-11,84.285904,92.03333,92.03333
2008-07-15,82.90239,91.246666,91.246666
2008-07-16,83.04826,91.82,91.82
2008-07-17,85.24617,93.40667,93.40667
2008-07-18,86.734886,93.72667,93.72667
2008-07-21,87.18658,94.41333,94.41333
2008-07-22,86.58687,94.41333,94.41333
2008-07-23,88.40189,95.22,95.22
2008-07-24,87.45998,94.94,94.94
2008-07-25,87.37833,95.27333,95.27333
2008-07-28,86.452614,94.833336,94.833336
2008-07-29,86.85507,95.12,95.12
2008-07-30,88.15082,96.17333,96.17333
2008-07-31,88.11656,96.04667,96.04667
2008-08-01,87.236115,95.50667,95.50667
2008-08-04,86.36087,95.09333,95.09333
2008-08-05,88.652054,96.49333,96.49333
2008-08-06,89.24656,97.34,97.34
2008-08-07,89.041046,97.433334,97.433334
2008-08-08,89.55268,98.18,98.18
2008-08-11,90.60347,98.986664,98.986664
2008-08-12,90.37839,99.04667,99.04667
2008-08-13,88.310455,97.7,97.7
2008-08-14,88.75022,97.28667,97.28667
2008-08-18,88.85817,98.04667,98.04667
2008-08-19,86.710724,96.706665,96.706665
2008-08-20,87.05782,96.72667,96.72667
2008-08-21,86.20582,95.92667,95.92667
2008-08-22,87.729706,96.89333,96.89333
2008-08-25,87.25508,96.66,96.66
2008-08-26,87.50738,97.333336,97.333336
2008-08-27,87.733376,97.346664,97.346664
2008-08-28,89.039215,98.52,98.52
2008-08-29,89.165215,99.08667,99.08667
2008-09-01,88.75327,99.04,99.04
2008-09-02,89.45482,100.27333,100.27333
2008-09-03,88.18904,99.13333,99.13333
2008-09-04,85.99358,97.13333,97.13333
2008-09-05,84.23422,95.48,95.48
2008-09-08,87.04957,97.19334,97.19334
2008-09-09,86.91715,96.41333,96.41333
2008-09-10,86.256584,95.67333,95.67333
2008-09-11,85.85933,95.026665,95.026665
2008-09-12,87.42328,95.82667,95.82667
2008-09-15,83.94094,94.44666,94.44666
2008-09-16,81.30969,93.49333,93.49333
2008-09-17,79.44054,92.69334,92.69334
2008-09-18,78.57813,92.54667,92.54667
2008-09-19,85.9156,95.81333,95.81333
2008-09-22,83.956535,95.21333,95.21333
2008-09-23,82.87975,93.87334,93.87334
2008-09-24,82.28127,92.86667,92.86667
2008-09-25,84.45899,93.58,93.58
2008-09-26,83.245514,92.30666,92.30666
2008-09-29,79.16744,89.71333,89.71333
2008-09-30,80.58674,90.63333,90.63333
2008-10-01,81.4415,90.89333,90.89333
2008-10-02,80.40447,89.40667,89.40667
2008-10-03,83.38619,89.513336,89.513336
2008-10-06,77.15119,84.486664,84.486664
2008-10-07,77.283615,83.80666,83.80666
2008-10-08,72.18442,80.66,80.66
2008-10-09,70.08621,79.34,79.34
2008-10-10,64.05336,75.253334,75.253334
2008-10-13,70.94495,81.28,81.28
2008-10-14,73.66366,82.92667,82.92667
2008-10-15,68.79383,78.62666,78.62666
2008-10-16,65.365005,75.72,75.72
2008-10-17,69.3024,76.72,76.72
2008-10-20,72.43427,77.62666,77.62666
2008-10-21,71.67921,77.86667,77.86667
2008-10-22,68.100845,74.10667,74.10667
2008-10-23,68.09565,74.166664,74.166664
2008-10-24,64.78212,72.14,72.14
2008-10-27,62.94202,70.9,70.9
2008-10-28,63.051502,71.74,71.74
2008-10-29,69.302704,75.46667,75.46667
2008-10-30,69.23267,75.81333,75.81333
2008-10-31,71.29908,77.53333,77.53333
2008-11-03,71.5578,78.89333,78.89333
2008-11-04,74.497314,81.433334,81.433334
2008-11-05,72.5881,79.45333,79.45333
2008-11-06,68.54887,76.58667,76.58667
2008-11-07,69.855316,78.06,78.06
2008-11-10,70.31832,78.5,78.5
2008-11-12,65.38244,75.026665,75.026665
2008-11-13,65.23932,75.08667,75.08667
2008-11-14,65.87358,74.82667,74.82667
2008-11-17,64.11972,73.38,73.38
2008-11-18,65.07448,73.40667,73.40667
2008-11-19,62.15087,71.38,71.38
2008-11-20,59.81749,68.94,68.94
2008-11-21,57.93121,66.87334,66.87334
2008-11-24,63.48393,70.49333,70.49333
2008-11-25,63.775066,71.526665,71.526665
2008-11-26,63.755188,70.5,70.5
2008-11-27,65.10415,71.63333,71.63333
2008-11-28,66.0271,72.58667,72.58667
2008-12-01,62.070442,69.74,69.74
2008-12-02,63.163124,70.55334,70.55334
2008-12-03,63.64907,71.10667,71.10667
2008-12-04,63.35732,71.13333,71.13333
2008-12-05,60.955128,69.10667,69.10667
2008-12-08,65.433815,71.86,71.86
2008-12-09,66.11243,72.346664,72.346664
2008-12-10,65.98428,72.526665,72.526665
2008-12-11,65.502014,72.08,72.08
2008-12-12,63.604725,71.06,71.06
2008-12-15,63.248756,71.10667,71.10667
2008-12-16,63.90565,71.94,71.94
2008-12-17,63.109303,71.653336,71.653336
2008-12-18,62.962814,72.32667,72.32667
2008-12-19,62.783607,71.94,71.94
2008-12-22,61.89949,71.49333,71.49333
2008-12-23,61.627007,71.973335,71.973335
2008-12-24,61.44107,71.86,71.86
2008-12-29,61.874718,72.513336,72.513336
2008-12-30,63.165268,73.1,73.1
2008-12-31,63.729195,73.49333,73.49333
2009-01-02,65.554,74.77333,74.77333
2009-01-05,66.770546,75.7,75.7
2009-01-06,67.787994,76.22,76.22
2009-01-07,66.79348,75.666664,75.666664
2009-01-08,66.409065,75.24,75.24
2009-01-09,66.024345,75.10667,75.10667
2009-01-12,65.11393,74.4,74.4
2009-01-13,64.39098,73.96667,73.96667
2009-01-14,61.477768,71.90667,71.90667
2009-01-15,60.775307,71.69334,71.69334
2009-01-16,61.343513,72.21333,72.21333
2009-01-19,60.367958,72.10667,72.10667
2009-01-20,59.20249,71.14667,71.14667
2009-01-21,58.62052,71.2,71.2
