date,bench,perf,nav
2012-08-29,101.439545,102.17,102.17
2012-08-30,100.22625,100.95,100.95
2012-08-31,101.52159,102.05,102.05
2012-09-03,102.35947,102.98,102.98
2012-09-04,101.369934,101.92,101.92
2012-09-05,101.506676,102.12,102.12
2012-09-06,104.61948,105.27,105.27
2012-09-07,105.308174,105.73,105.73
2012-09-10,104.9949,105.38,105.38
2012-09-11,105.8825,106.28,106.28
2012-09-12,106.38224,106.7,106.7
2012-09-13,105.584145,105.91,105.91
2012-09-14,107.62785,107.87,107.87
2012-09-17,107.135574,107.44,107.44
2012-09-18,106.014275,106.37,106.37
2012-09-19,106.52644,106.94,106.94
2012-09-20,106.06648,106.46,106.46
2012-09-21,106.99137,107.31,107.31
2012-09-24,106.190796,106.54,106.54
2012-09-25,106.68805,107.14,107.14
2012-09-26,104.04266,104.47,104.47
2012-09-27,104.38825,104.82,104.82
2012-09-28,102.73737,103.12,103.12
2012-10-01,104.54738,104.81,104.81
2012-10-02,104.40069,104.54,104.54
2012-10-03,104.35842,104.53,104.53
2012-10-04,104.24405,104.46,104.46
2012-10-05,105.88996,105.98,105.98
2012-10-08,104.522514,104.64,104.64
2012-10-09,103.70205,103.82,103.82
2012-10-10,103.13518,103.37,103.37
2012-10-11,104.22913,104.44,104.44
2012-10-12,103.50812,103.57,103.57
2012-10-15,104.1446,104.23,104.23
2012-10-16,106.19577,106.18,106.18
2012-10-17,107.06596,106.9,106.9
2012-10-18,107.18033,107.02,107.02
2012-10-19,106.05653,106.01,106.01
2012-10-22,105.61896,105.58,105.58
2012-10-23,103.557846,103.57,103.57
2012-10-24,104.05261,104.18,104.18
2012-10-25,103.893486,104.05,104.05
2012-10-26,104.26145,104.41,104.41
2012-10-29,103.62746,103.84,103.84
2012-10-30,104.885506,105.13,105.13
2012-10-31,104.46533,104.68,104.68
2012-11-02,106.183334,106.45,106.45
2012-11-05,105.15402,105.37,105.37
2012-11-06,105.877525,106.1,106.1
2012-11-07,103.913376,104.15,104.15
2012-11-08,103.610054,103.85,103.85
2012-11-09,103.577736,103.84,103.84
2012-11-12,103.35645,103.63,103.63
2012-11-13,103.930786,104.24,104.24
2012-11-14,103.165016,103.5,103.5
2012-11-15,102.46886,102.76,102.76
2012-11-16,101.15114,101.53,101.53
2012-11-19,103.68961,104.07,104.07
2012-11-20,104.256485,104.74,104.74
2012-11-21,104.5971,105.13,105.13
2012-11-22,105.41011,105.96,105.96
2012-11-23,106.26787,106.82,106.82
2012-11-26,105.74078,106.24,106.24
2012-11-27,105.97201,106.54,106.54
2012-11-28,106.09632,106.67,106.67
2012-11-29,107.54581,108.01,108.01
2012-11-30,107.37426,107.82,107.82
2012-12-03,107.6204,108.06,108.06
2012-12-04,107.831726,108.27,108.27
2012-12-05,108.008255,108.33,108.33
2012-12-06,108.55275,108.92,108.92
2012-12-07,108.49556,108.88,108.88
2012-12-10,108.29915,108.71,108.71
2012-12-11,109.30111,109.63,109.63
2012-12-12,109.54228,109.88,109.88
2012-12-13,109.43537,109.72,109.72
2012-12-14,109.579575,109.85,109.85
2012-12-17,109.56714,109.8,109.8
2012-12-18,110.21108,110.34,110.34
2012-12-19,110.81027,110.85,110.85
2012-12-20,110.91718,110.85,110.85
2012-12-21,110.551704,110.46,110.46
2012-12-24,110.43733,110.33,110.33
2012-12-27,110.76055,110.66,110.66
2012-12-28,109.666595,109.58,109.58
2012-12-31,109.98981,109.94,109.94
2013-01-02,112.839066,112.69,112.69
2013-01-03,112.69486,112.43,112.43
2013-01-04,113.025536,112.63,112.63
2013-01-07,112.53326,112.1,112.1
2013-01-08,112.35175,111.85,111.85
2013-01-09,113.07278,112.39,112.39
2013-01-10,113.045425,112.42,112.42
2013-01-11,113.231895,112.72,112.72
2013-01-14,113.08769,112.68,112.68
2013-01-15,112.839066,112.38,112.38
2013-01-16,113.005646,112.58,112.58
2013-01-17,113.900696,113.49,113.49
2013-01-18,113.67693,113.38,113.38
2013-01-21,114.26867,113.94,113.94
2013-01-22,113.92307,113.54,113.54
2013-01-23,113.74158,113.27,113.27
2013-01-24,114.33828,113.95,113.95
2013-01-25,115.15378,114.79,114.79
2013-01-28,115.17367,114.81,114.81
2013-01-29,115.26317,114.83,114.83
2013-01-30,114.43276,113.72,113.72
2013-01-31,113.45068,112.78,112.78
2013-02-01,114.15927,113.68,113.68
2013-02-04,111.01912,110.54,110.54
2013-02-05,111.827156,111.34,111.34
2013-02-06,110.79287,110.23,110.23
2013-02-07,110.228485,109.61,109.61
2013-02-08,111.486534,110.86,110.86
2013-02-11,111.17824,110.52,110.52
2013-02-12,112.05589,111.42,111.42
2013-02-13,112.672485,111.99,111.99
2013-02-14,112.013626,111.42,111.42
2013-02-15,111.61085,111.12,111.12
2013-02-18,111.593445,111.22,111.22
2013-02-19,113.321396,113.02,113.02
2013-02-20,112.76447,112.41,112.41
2013-02-21,110.43982,109.92,109.92
2013-02-22,112.14539,111.58,111.58
2013-02-25,112.898735,112.26,112.26
2013-02-26,110.12406,109.45,109.45
2013-02-27,111.6382,111.03,111.03
2013-02-28,112.5432,111.99,111.99
2013-03-01,111.95892,111.55,111.55
2013-03-04,111.97136,111.6,111.6
2013-03-05,114.34823,114.01,114.01
2013-03-06,114.30099,114.0,114.0
2013-03-07,114.686356,114.27,114.27
2013-03-08,116.02894,115.5,115.5
2013-03-11,115.785286,115.31,115.31
2013-03-12,115.68584,115.21,115.21
2013-03-13,115.44467,115.15,115.15
2013-03-14,116.78228,116.41,116.41
2013-03-15,116.19303,115.75,115.75
2013-03-18,115.69081,115.24,115.24
2013-03-19,114.460106,113.97,113.97
2013-03-20,115.656,115.13,115.13
2013-03-21,114.63912,113.87,113.87
2013-03-22,114.46757,113.77,113.77
2013-03-25,113.30399,112.5,112.5
2013-03-26,113.192116,112.5,112.5
2013-03-27,112.033516,111.3,111.3
2013-03-28,112.51833,111.72,111.72
2013-04-02,114.47751,113.73,113.73
2013-04-03,113.11752,112.33,112.33
2013-04-04,112.259766,111.44,111.44
2013-04-05,110.56911,109.7,109.7
2013-04-08,110.70336,109.85,109.85
2013-04-09,110.934586,109.95,109.95
2013-04-10,113.56754,112.56,112.56
2013-04-11,114.32834,113.36,113.36
2013-04-12,112.87387,111.82,111.82
2013-04-15,112.18766,111.18,111.18
2013-04-16,111.52631,110.56,110.56
2013-04-17,109.42542,108.31,108.31
2013-04-18,109.313545,108.17,108.17
2013-04-19,110.12655,109.03,109.03
2013-04-22,110.56662,109.35,109.35
2013-04-23,113.7739,112.68,112.68
2013-04-24,115.02449,113.94,113.94
2013-04-25,115.44964,114.31,114.31
2013-04-26,114.69879,113.52,113.52
2013-04-29,116.08861,114.91,114.91
2013-04-30,115.85739,114.66,114.66
2013-05-02,116.1806,115.04,115.04
2013-05-03,117.95331,116.85,116.85
2013-05-06,117.82153,116.7,116.7
2013-05-07,118.535095,117.28,117.28
2013-05-10,119.73844,118.54,118.54
2013-05-13,119.49479,118.29,118.29
2013-05-14,120.235695,119.23,119.23
2013-05-15,120.98406,119.98,119.98
2013-05-16,120.961685,120.04,120.04
2013-05-17,121.42413,120.65,120.65
2013-05-21,122.08299,121.53,121.53
2013-05-22,122.61505,122.14,122.14
2013-05-23,120.126305,119.64,119.64
2013-05-24,119.703636,119.18,119.18
2013-05-27,120.79014,120.25,120.25
2013-05-28,122.43107,121.97,121.97
2013-05-29,120.49178,119.97,119.97
2013-05-30,120.99152,120.6,120.6
2013-05-31,119.8553,119.51,119.51
2013-06-03,119.00002,118.66,118.66
2013-06-04,119.27351,118.88,118.88
2013-06-05,117.5381,117.13,117.13
2013-06-06,116.29248,115.91,115.91
2013-06-07,117.93839,117.67,117.67
2013-06-10,117.9011,117.63,117.63
2013-06-11,116.39939,116.08,116.08
2013-06-12,115.757935,115.4,115.4
2013-06-13,115.58141,115.19,115.19
2013-06-14,115.99911,115.6,115.6
2013-06-17,117.16516,116.84,116.84
2013-06-18,117.309364,116.93,116.93
2013-06-19,116.7599,116.31,116.31
2013-06-20,113.01559,112.39,112.39
2013-06-21,111.41692,110.71,110.71
2013-06-24,109.58455,109.09,109.09
2013-06-25,110.92961,110.57,110.57
2013-06-26,113.095146,112.64,112.64
2013-06-27,113.970314,113.41,113.41
2013-06-28,113.28659,112.65,112.65
2013-07-01,114.30845,113.65,113.65
2013-07-02,113.694336,113.07,113.07
2013-07-03,112.54817,111.99,111.99
2013-07-04,115.52174,115.12,115.12
2013-07-05,113.714226,113.25,113.25
2013-07-08,115.738045,115.3,115.3
2013-07-09,116.531166,116.01,116.01
2013-07-10,116.50133,115.97,115.97
2013-07-11,117.34666,116.78,116.78
2013-07-12,117.013504,116.6,116.6
2013-07-15,117.57043,117.15,117.15
2013-07-16,116.79471,116.38,116.38
2013-07-17,117.40881,116.99,116.99
2013-07-18,118.89063,118.43,118.43
2013-07-19,118.79615,118.37,118.37
2013-07-22,118.987595,118.64,118.64
2013-07-23,118.89311,118.44,118.44
2013-07-24,120.11138,119.73,119.73
2013-07-25,119.76828,119.43,119.43
2013-07-26,119.65143,119.35,119.35
2013-07-29,119.673805,119.49,119.49
2013-07-30,120.31029,120.15,120.15
2013-07-31,120.5241,120.26,120.26
2013-08-01,122.36891,122.08,122.08
2013-08-02,122.4982,122.23,122.23
2013-08-05,122.54543,122.3,122.3
2013-08-06,121.83188,121.57,121.57
2013-08-07,121.82939,121.55,121.55
2013-08-08,122.94821,122.44,122.44
2013-08-09,123.505135,122.94,122.94
2013-08-12,123.62696,123.03,123.03
2013-08-13,124.2535,123.63,123.63
2013-08-14,124.75821,124.2,124.2
2013-08-16,124.61898,123.97,123.97
2013-08-19,123.532486,122.94,122.94
2013-08-20,122.06559,121.47,121.47
2013-08-21,121.667786,121.09,121.09
2013-08-22,123.31618,122.72,122.72
2013-08-23,123.80348,123.13,123.13
2013-08-26,123.475296,122.85,122.85
2013-08-27,120.5067,119.79,119.79
2013-08-28,120.049225,119.23,119.23
2013-08-29,120.82743,119.95,119.95
2013-08-30,119.36551,118.47,118.47
2013-09-02,121.45894,120.59,120.59
2013-09-03,121.00893,119.86,119.86
2013-09-04,121.11584,119.96,119.96
2013-09-05,121.93133,120.7,120.7
2013-09-06,122.806496,121.52,121.52
2013-09-09,122.82141,121.44,121.44
2013-09-10,124.94468,123.71,123.71
2013-09-11,125.44691,124.02,124.02
2013-09-12,125.38724,123.89,123.89
2013-09-13,125.598564,124.13,124.13
2013-09-16,126.784515,125.29,125.29
2013-09-17,126.55578,124.99,124.99
2013-09-18,127.26685,125.73,125.73
2013-09-19,128.17682,126.61,126.61
2013-09-20,128.01521,126.47,126.47
2013-09-23,127.23204,125.6,125.6
2013-09-24,127.836205,126.23,126.23
2013-09-25,127.90085,126.33,126.33
2013-09-26,127.73178,126.1,126.1
2013-09-27,127.49559,125.96,125.96
2013-09-30,126.511024,124.92,124.92
2013-10-01,128.15196,126.58,126.58
2013-10-02,127.530396,125.86,125.86
2013-10-03,126.91629,125.15,125.15
2013-10-04,127.776535,126.0,126.0
2013-10-07,127.522934,125.81,125.81
2013-10-08,126.794464,125.03,125.03
2013-10-09,126.61545,124.89,124.89
2013-10-10,129.15393,127.56,127.56
2013-10-11,129.4299,127.81,127.81
2013-10-14,129.49205,127.79,127.79
2013-10-15,130.69292,128.97,128.97
2013-10-16,131.18271,129.4,129.4
2013-10-17,131.00371,129.23,129.23
2013-10-18,132.14241,130.3,130.3
2013-10-21,132.2344,130.32,130.32
2013-10-22,132.8162,130.87,130.87
2013-10-23,131.66754,129.76,129.76
2013-10-24,132.3786,130.41,130.41
2013-10-25,131.99573,129.93,129.93
2013-10-28,131.5109,129.42,129.42
2013-10-29,132.5601,130.37,130.37
2013-10-30,132.39104,130.21,130.21
2013-10-31,133.3209,131.3,131.3
2013-11-04,133.27118,131.07,131.07
2013-11-05,132.4706,130.12,130.12
2013-11-06,133.45764,131.02,131.02
2013-11-07,133.05984,130.68,130.68
2013-11-08,132.82117,130.42,130.42
2013-11-12,132.88083,130.36,130.36
2013-11-13,132.24933,129.72,129.72
2013-11-14,133.39798,130.88,130.88
2013-11-15,133.51732,130.96,130.96
2013-11-18,134.49442,132.0,132.0
2013-11-19,133.34576,130.85,130.85
2013-11-20,133.18167,130.63,130.63
2013-11-21,133.08719,130.51,130.51
2013-11-22,133.54218,130.98,130.98
2013-11-25,134.25325,131.67,131.67
2013-11-26,133.83307,131.39,131.39
2013-11-27,134.63365,132.22,132.22
2013-11-28,135.09859,132.72,132.72
2013-11-29,135.00162,132.64,132.64
2013-12-02,134.54912,132.21,132.21
2013-12-03,131.88383,129.47,129.47
2013-12-04,131.041,128.6,128.6
2013-12-05,129.68599,127.11,127.11
2013-12-06,130.62828,128.1,128.1
2013-12-09,131.09073,128.47,128.47
2013-12-10,130.16086,127.41,127.41
2013-12-11,129.56665,126.95,126.95
2013-12-12,128.59451,125.98,125.98
2013-12-13,128.3434,125.83,125.83
2013-12-16,130.407,127.93,127.93
2013-12-17,129.11415,126.52,126.52
2013-12-18,130.37965,127.84,127.84
2013-12-19,132.59491,130.01,130.01
2013-12-20,133.35571,130.69,130.69
2013-12-23,134.32784,131.65,131.65
2013-12-24,134.50685,131.79,131.79
2013-12-27,136.06325,133.34,133.34
2013-12-30,135.80716,133.05,133.05
2013-12-31,136.10551,133.35,133.35
2014-01-02,134.43475,131.58,131.58
2014-01-03,135.1483,132.21,132.21
2014-01-06,135.03394,132.02,132.02
2014-01-07,136.54062,133.51,133.51
2014-01-08,136.76686,133.73,133.73
2014-01-09,136.12292,132.83,132.83
2014-01-10,136.71713,133.41,133.41
2014-01-13,137.32379,134.08,134.08
2014-01-14,137.51274,134.35,134.35
2014-01-15,139.47937,136.45,136.45
2014-01-16,138.97218,135.78,135.78
2014-01-17,139.22578,136.09,136.09
2014-01-20,139.07162,135.97,135.97
2014-01-21,138.93985,135.9,135.9
2014-01-22,138.823,135.84,135.84
2014-01-23,137.61469,134.52,134.52
2014-01-24,134.00214,130.78,130.78
2014-01-27,133.16924,130.22,130.22
2014-01-28,134.32286,131.4,131.4
2014-01-30,133.94247,131.14,131.14
2014-01-31,133.27615,130.45,130.45
2014-02-03,131.41643,128.5,128.5
2014-02-04,131.41394,128.53,128.53
2014-02-05,131.53825,128.56,128.56
2014-02-06,133.84302,130.86,130.86
2014-02-07,134.82011,131.9,131.9
2014-02-10,134.78282,131.76,131.76
2014-02-11,136.63757,133.68,133.68
2014-02-12,137.42572,134.54,134.54
2014-02-13,137.61717,134.75,134.75
2014-02-14,138.51471,135.56,135.56
2014-02-17,138.69868,135.69,135.69
2014-02-18,138.55946,135.49,135.49
2014-02-19,138.65642,135.58,135.58
2014-02-20,138.54454,135.4,135.4
2014-02-21,139.07909,135.93,135.93
2014-02-24,140.06364,136.88,136.88
2014-02-25,140.11337,136.92,136.92
2014-02-26,139.6186,136.39,136.39
2014-02-27,139.19345,135.89,135.89
2014-02-28,139.85977,136.48,136.48
2014-03-03,135.88672,132.58,132.58
2014-03-04,139.24318,135.9,135.9
2014-03-05,139.3675,136.02,136.02
2014-03-06,140.0164,136.59,136.59
2014-03-07,138.09702,134.55,134.55
2014-03-10,137.79617,134.25,134.25
2014-03-11,137.81856,134.27,134.27
2014-03-12,136.43867,132.99,132.99
2014-03-13,134.58392,131.22,131.22
2014-03-14,133.79329,130.36,130.36
2014-03-17,135.72511,132.29,132.29
2014-03-18,136.87129,133.4,133.4
2014-03-19,136.87129,133.37,133.37
2014-03-20,137.18953,133.89,133.89
2014-03-21,137.30887,133.93,133.93
2014-03-24,135.46407,132.16,132.16
2014-03-25,137.24919,133.91,133.91
2014-03-26,138.77824,135.4,135.4
2014-03-27,138.8777,135.51,135.51
2014-03-28,140.39432,137.09,137.09
2014-03-31,140.3819,136.97,136.97
2014-04-01,141.60513,138.22,138.22
2014-04-02,141.60016,138.2,138.2
2014-04-03,142.20929,138.84,138.84
2014-04-04,143.15904,139.82,139.82
2014-04-07,141.34904,137.93,137.93
2014-04-08,140.5609,137.11,137.11
2014-04-09,141.03827,137.66,137.66
2014-04-10,139.9642,136.61,136.61
2014-04-11,138.20392,134.85,134.85
2014-04-14,138.4053,134.94,134.94
2014-04-15,136.69228,133.14,133.14
2014-04-16,138.9498,135.24,135.24
2014-04-17,139.72055,136.15,136.15
2014-04-22,141.7394,138.07,138.07
2014-04-23,140.87666,137.11,137.11
2014-04-24,141.31673,137.6,137.6
2014-04-25,139.6385,135.93,135.93
2014-04-28,140.03381,136.31,136.31
2014-04-29,141.83884,137.96,137.96
2014-04-30,141.62006,137.81,137.81
2014-05-02,141.19987,137.29,137.29
2014-05-05,140.97113,136.99,136.99
2014-05-06,140.2178,136.23,136.23
2014-05-07,140.48134,136.63,136.63
2014-05-09,141.52557,137.6,137.6
2014-05-12,142.75876,138.8,138.8
2014-05-13,142.96014,139.02,139.02
2014-05-14,142.81097,138.94,138.94
2014-05-15,140.6703,136.88,136.88
2014-05-16,140.85925,137.02,137.02
2014-05-19,141.14268,137.28,137.28
2014-05-20,141.15015,137.26,137.26
2014-05-21,141.98056,138.06,138.06
2014-05-22,142.18692,138.23,138.23
2014-05-23,142.93529,138.95,138.95
2014-05-26,144.6334,140.58,140.58
2014-05-27,144.887,140.88,140.88
2014-05-28,145.09087,141.07,141.07
2014-05-30,145.2127,141.17,141.17
2014-06-02,145.51602,141.48,141.48
2014-06-03,144.95164,141.06,141.06
2014-06-04,144.9616,140.94,140.94
2014-06-05,146.16493,142.24,142.24
2014-06-06,147.44287,143.45,143.45
2014-06-10,148.27328,143.97,143.97
2014-06-11,147.05502,142.8,142.8
2014-06-12,147.02768,142.76,142.76
2014-06-13,146.65721,142.36,142.36
2014-06-16,145.8467,141.43,141.43
2014-06-17,146.53539,142.05,142.05
2014-06-18,146.60999,142.15,142.15
2014-06-19,147.64178,143.16,143.16
2014-06-20,147.11717,142.63,142.63
2014-06-23,146.19975,141.7,141.7
2014-06-24,146.03317,141.54,141.54
2014-06-25,144.56627,140.29,140.29
2014-06-26,144.09637,139.77,139.77
2014-06-27,143.98946,139.69,139.69
2014-06-30,143.86017,139.53,139.53
2014-07-01,145.09335,140.74,140.74
2014-07-02,145.09833,140.67,140.67
2014-07-03,146.65225,142.28,142.28
2014-07-04,145.82184,141.57,141.57
2014-07-07,144.15355,139.92,139.92
2014-07-08,141.88857,137.86,137.86
2014-07-09,142.36096,138.39,138.39
2014-07-10,140.23271,136.44,136.44
2014-07-11,140.49626,136.63,136.63
2014-07-15,140.50124,136.7,136.7
2014-07-16,142.71649,138.73,138.73
2014-07-17,141.05069,137.05,137.05
2014-07-18,141.14268,137.16,137.16
2014-07-21,140.09845,136.11,136.11
2014-07-22,141.99051,137.91,137.91
2014-07-23,142.27643,138.15,138.15
2014-07-24,143.56183,139.33,139.33
2014-07-25,141.83386,137.52,137.52
2014-07-28,141.5554,137.23,137.23
2014-07-29,142.2068,137.84,137.84
2014-07-30,141.3391,137.08,137.08
2014-07-31,138.97467,134.77,134.77
2014-08-01,136.93593,132.81,132.81
2014-08-04,136.76935,132.66,132.66
2014-08-05,136.66989,132.61,132.61
2014-08-06,135.44914,131.65,131.65
2014-08-07,133.96236,130.14,130.14
2014-08-08,133.56953,129.82,129.82
2014-08-11,135.5287,131.66,131.66
2014-08-12,134.75797,130.69,130.69
2014-08-13,135.88672,131.84,131.84
2014-08-14,136.14032,131.99,131.99
2014-08-18,136.92847,132.7,132.7
2014-08-19,137.80115,133.56,133.56
2014-08-20,137.63208,133.23,133.23
2014-08-21,139.20091,134.82,134.82
2014-08-22,138.37796,133.95,133.95
2014-08-25,140.79462,136.42,136.42
2014-08-26,142.14217,137.74,137.74
2014-08-27,142.25653,137.82,137.82
2014-08-28,140.89406,136.52,136.52
2014-08-29,141.21478,136.71,136.71
2014-09-01,141.2123,136.68,136.68
2014-09-02,141.4659,136.92,136.92
2014-09-03,143.02231,138.4,138.4
2014-09-04,145.20525,140.57,140.57
2014-09-05,145.24254,140.62,140.62
2014-09-08,144.96655,140.39,140.39
2014-09-09,144.08394,139.55,139.55
2014-09-10,143.89001,139.38,139.38
2014-09-11,143.62149,139.16,139.16
2014-09-12,143.47977,139.04,139.04
2014-09-15,143.19882,138.74,138.74
2014-09-16,142.59218,138.2,138.2
2014-09-17,143.37038,138.9,138.9
2014-09-18,144.62595,140.2,140.2
2014-09-19,144.708,140.11,140.11
2014-09-22,143.94221,139.36,139.36
2014-09-23,141.7916,137.18,137.18
2014-09-24,142.985,138.4,138.4
2014-09-25,141.37143,136.76,136.76
2014-09-26,142.08746,137.41,137.41
2014-09-29,140.95125,136.28,136.28
2014-09-30,142.35847,137.67,137.67
2014-10-01,141.01837,136.3,136.3
2014-10-02,137.42572,132.77,132.77
2014-10-03,138.56195,133.89,133.89
2014-10-06,138.90753,134.15,134.15
2014-10-07,136.58289,131.93,131.93
2014-10-08,135.29002,130.56,130.56
2014-10-09,134.72813,129.84,129.84
2014-10-10,132.51535,127.66,127.66
2014-10-13,132.58,127.64,127.64
2014-10-14,132.80376,128.01,128.01
2014-10-15,128.31606,123.6,123.6
2014-10-16,127.55277,122.82,122.82
2014-10-17,131.44875,126.44,126.44
2014-10-20,130.34982,125.25,125.25
2014-10-21,133.3383,128.01,128.01
2014-10-22,134.25574,128.82,128.82
2014-10-23,135.53865,130.14,130.14
2014-10-24,135.01901,129.6,129.6
2014-10-27,133.71124,128.34,128.34
2014-10-28,135.54611,129.99,129.99
2014-10-29,135.10107,129.58,129.58
2014-10-30,135.72263,130.38,130.38
2014-10-31,138.62907,133.39,133.39
2014-11-03,137.50777,132.46,132.46
2014-11-04,135.70274,130.6,130.6
2014-11-05,137.99011,132.98,132.98
2014-11-06,138.42769,133.43,133.43
2014-11-07,137.09505,132.1,132.1
2014-11-10,138.24121,133.16,133.16
2014-11-12,136.50829,131.52,131.52
2014-11-13,136.91605,131.83,131.83
2014-11-14,137.18207,132.16,132.16
2014-11-17,138.13182,133.14,133.14
2014-11-18,139.64098,134.51,134.51
2014-11-19,139.8175,134.73,134.73
2014-11-20,139.09401,134.01,134.01
2014-11-21,142.71152,137.5,137.5
2014-11-24,143.46983,138.26,138.26
2014-11-25,144.14111,138.93,138.93
2014-11-26,144.11626,138.89,138.89
2014-11-27,144.91684,139.66,139.66
2014-11-28,145.08342,139.97,139.97
2014-12-01,144.42207,139.4,139.4
